r2,cv10%,cv5%,cv1%
0.7099999999999997,1.4110686028069155,0.7653994921235695,0.42854455318153073
0.7149999999999997,1.4507851737049948,0.7769032366213586,0.43877410771905134
0.7199999999999998,1.396232378624863,0.7586319159229452,0.4105903372854598
0.7249999999999998,1.380432414255597,0.7550379924464818,0.4205616202585732
0.7299999999999998,1.4272395825552118,0.7442898373566618,0.4058649655870572
0.7349999999999997,1.351566358136299,0.684891271756698,0.35243534161535384
0.7399999999999997,1.4202992503926746,0.7448819180168407,0.4044356776732309
0.7449999999999997,1.3809190105497353,0.7383368398250544,0.39247431151276435
0.7499999999999997,1.447293290754591,0.7091157546848923,0.3631719405633764
0.7549999999999997,1.4323938371356029,0.7098370249890885,0.37114301391782056
0.7599999999999997,1.4001292082426602,0.7157569574306265,0.3657889324473622
0.7649999999999997,1.3611112474919735,0.7029515036648374,0.34255480654286863
0.7699999999999997,1.362805706059302,0.6876786975026199,0.3414488354536824
0.7749999999999997,1.3318972286211264,0.6692891411716048,0.3285737558788979
0.7799999999999997,1.34821347877579,0.6671380562037651,0.3317626326738556
0.7849999999999997,1.3274884756294405,0.6651628083860648,0.31293175905286535
0.7899999999999997,1.3514580585500622,0.6646120942463687,0.30522785922206724
0.7949999999999997,1.3495088889367477,0.6520699574173688,0.2645690105711404
0.7999999999999997,1.323970305566271,0.6292285355709053,0.2899292779020248
0.8049999999999997,1.3397612550161115,0.623150911902829,0.2579632199820142
0.8099999999999996,1.3324741473321478,0.6262355439218131,0.2740621266378491
0.8149999999999996,1.247747390490857,0.5933490904453741,0.23599787528804758
0.8199999999999996,1.290136151090422,0.605935864742023,0.2431022083679563
0.8249999999999996,1.220574156862209,0.5781901014635085,0.22535305069384207
0.8299999999999996,1.2310347894569111,0.5947625925293476,0.22168868729200908
0.8349999999999996,1.1675199019009046,0.5617683997787857,0.21018214799208318
0.8399999999999996,1.1673756850938997,0.5651502958086672,0.21677172622278154
0.8449999999999996,1.164607668589652,0.533147744525466,0.19250506787262794
0.8499999999999996,1.2148328222768248,0.5184968801881533,0.19355765929806418
0.8549999999999996,1.2332047993064326,0.4997781549370045,0.18433068520164314
0.8599999999999997,1.2176391758574314,0.4749012811168841,0.11927883484235682
0.8649999999999997,1.2255339465121435,0.4764731070896823,0.13196116470852617
0.8699999999999997,1.2287622465422967,0.44482917693638757,0.12490020710491538
0.8749999999999997,1.228610431147155,0.44978001922842104,0.0891503998779391
0.8799999999999997,1.227662122011424,0.4252161268406976,0.10203522525851982
0.8849999999999997,1.1976584557831242,0.4142262768447992,0.08955704985987946
0.8899999999999997,1.1796786846343013,0.4317705818820438,0.06698276089235547
0.8949999999999996,1.1754159126146653,0.41735313752402325,0.05000619625592162
0.8999999999999996,1.1509126578758502,0.41064353847148444,0.05778363881525491
0.9049999999999996,1.149386880863527,0.39249359070159084,0.057937469040444785
0.9099999999999996,1.1512657528256296,0.3716147639200799,0.0210383141167756
0.9149999999999996,1.1428184842089446,0.3506352555599201,-0.0026486327108738526
0.9199999999999996,1.1371213403536986,0.3360452677478255,-0.008191988569784894
0.9249999999999996,1.1464905699843069,0.3275597259932981,-0.04929968076425836
0.9299999999999996,1.1264096516978623,0.2890995900935558,-0.09290916051618647
0.9349999999999996,1.115360776486019,0.29461614712981543,-0.06753941635023022
0.9399999999999996,1.1054944236544662,0.300928719399183,-0.07671930670533339
0.9449999999999996,1.0936362792258874,0.2866290317841527,-0.09028894616729648
0.9499999999999996,1.0902156321551635,0.26578859278613476,-0.13565336388389063
0.9549999999999996,0.9682138089978157,0.259921272793194,-0.11793368268645292
0.9599999999999996,1.0266257394875362,0.2176814157644085,-0.14831719960261308
0.9649999999999996,0.9643260860147193,0.20408546135847175,-0.1691348574061775
0.9699999999999995,0.9282806986323617,0.1694805432715644,-0.176290945371339
0.9749999999999995,0.879761264175251,0.13660216678840237,-0.21214950225012724
0.9799999999999995,0.8107964630100439,0.10966328169750464,-0.23109715817473608
0.9849999999999995,0.845591292738642,0.08709555746777878,-0.2959266055396112
0.9899999999999995,0.6842122998513861,0.009091159673395955,-0.3618620108298066
0.9949999999999996,0.6368157442047288,0.002605505849935903,-0.3462042386990437
